fields	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40
gvar	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_2	group_2	group_2	group_2	group_2	group_2	group_3	group_3	group_3	group_3	group_3	group_3	group_3	group_4	group_4	group_4	group_4	group_4	group_4	group_4	group_4
Photorhabdus_luminescens	0.000153352771057065	0.000156850133522171	0.000279585542896243	0.000455393220689578	0.000493179057363658	0.000391701264148342	0.000705843865414617	0.000537100632954077	0.000135647859533087	0.000340582317152217	5.65124282186119e-05	0.000251383860664405	0.000617571005713027	0.000619069402699739	0.000193422410644964	0.000429619805552194	0.000481432567578961	0.000248311087562317	0.000611911567342265	0.000193913126042041	0.000205194070794389	0.00029666356246704	0.000177627232363661	0.000161340888607393	0.000206213587761878	0.000667859914548395	0.000371237788961853	0.000284385089817454	0.000129966000669337	0.000304151419750392	0.000157810954157802	0.000261242630356428	5.46159791377564e-05	9.0810006750448e-05	0.00013682657529383	5.48342537485821e-05	0.000168607821315763	3.5150737035918e-05	0.000100921026249064	8.19226285070435e-05
Chromobacterium_violaceum	0	0	0	2.7819551132638e-05	0	0	0	0	0	1.91973904918542e-05	0	0	3.70050087578116e-05	0	3.62866675243182e-05	0	2.70496610514968e-05	0	0	0	0	2.75083551592607e-05	0	0	0	7.12319685039221e-05	0	0	0	0	1.60318904913718e-05	0	0	0	0	0	1.42735586015508e-05	0	0	0
Ruminococcus_albus	0.000129025744558216	0.000134077750287357	0.000117692365357885	0.000236121445324686	0.0001828452498211	0.00020759449082172	0	0.000161760921039779	0.000427277711383044	0.000104564314690231	0.000229875431201938	0.000340030348132793	0.000119799901286614	0.000146164592396214	0.000202532148908237	0.000137786880282734	0.000268041064505263	0.000250040103639913	0.000131802165981606	0.000105421194631025	7.79920984683437e-05	0.000122969979350321	8.94799550056335e-05	0.000157852238063108	0.000132521077442108	0.000242387028252959	9.49914682665107e-05	0.000238434259023809	0.000186889055987278	0.000121856392244815	0.000101255932945789	0.000224767074019283	7.82553611647352e-05	3.58887753574893e-05	5.71275430871335e-05	4.86520819888032e-05	4.27600035368047e-05	4.00800342886483e-05	8.76374958056204e-05	6.22452361653874e-05
Bordetella_bronchiseptica	0.00011811678306694	0.000401375802419831	0.000639199604239495	0.0039638440013759	0.000123727812521938	0.000127099686904161	0.000124724224814529	0.000731097050860715	0.000116263897427336	0.00017765471681732	0.00493319031734907	0.000122283038498957	0.000129959150483346	0.000131258050653069	0.000123745319524443	0.000181064547478558	0.000395882929669033	0.000123356084615591	0.00131191745537104	0	0	0	0	0	2.18611698174143e-05	0.000135754924456036	0.000135717706165982	0.00237295552872029	0.00270536565268085	0.00012685301006927	0.000134700771357438	0.000128804632464575	6.74548895014329e-06	0	7.08233087806748e-05	0	0	0	0	9.68106889845994e-06
Bordetella_parapertussis	3.68777386090024e-05	3.89924599109493e-05	3.72188274828503e-05	3.79543400245494e-05	4.09185115036634e-05	3.76145311628965e-05	0.000315209196666241	3.90738185947125e-05	3.46219498485296e-05	4.00847663283302e-05	3.67767228449049e-05	3.82914916934868e-05	0.00101072102864662	3.81350353846331e-05	0.00119694337947077	3.21508784427405e-05	0.000974493595982507	4.59133104294191e-05	4.276587527283e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_pertussis	3.5193842839059e-05	3.38207854990915e-05	3.3475828734286e-05	3.99076169689409e-05	3.91145972974733e-05	4.13529130771407e-05	4.24808424527371e-05	0.0015020460015683	4.73336235862394e-05	0.00010096374718013	3.6910602248602e-05	0.00121876697129122	4.30610619049812e-05	3.40419083552421e-05	0.00069827540405101	4.45103532974942e-05	3.72167699487849e-05	4.04088531470173e-05	3.8554498134215e-05	7.13210014311212e-05	7.92965785858339e-05	0.00238536729988419	7.48816986763654e-05	7.21702978540762e-05	7.27827096989869e-05	0.000310626986189442	0	0	0	7.37306942788491e-05	0	1.62308186273951e-05	0	0	0	0	0	0	0	0
Haemophilus_influenzae	2.38682870867314e-05	2.82801265238548e-05	0	0	4.39043988742383e-05	0	0	0	0	0	5.69686199536737e-05	3.27627995322072e-05	4.07925007736601e-05	2.83820033345429e-05	0	0	0	0	0	2.35957287545585e-05	0	0	2.64928512160006e-05	0	2.49015739578302e-05	0	3.19563691776602e-05	1.97733474455824e-05	2.19313829348354e-05	0	2.70340334702909e-05	2.14206621622975e-05	0	6.77861846776489e-06	1.55512624195367e-05	1.35413599419636e-05	0	7.59169231324468e-06	1.6214985015289e-05	0
Cupriavidus_pinatubonensis	0	0	0	5.88613919378172e-05	0	6.77443692957942e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_ruminicola	2.01012111547049e-05	0	7.40458585430239e-05	3.55207521842236e-05	0	3.03467069637992e-05	0	4.17852422541357e-05	0.000190416703713576	0	0.000103777555428153	0	5.63812341112599e-05	3.5720671996927e-05	0	5.41806680131175e-05	2.8836840229826e-05	6.42968660552334e-05	0.000308714287822034	0	2.02851321981193e-05	0	0.000176708401750626	7.3958852831114e-05	0	3.15402338651971e-05	2.01519799217973e-05	7.74023449692351e-05	0	0.000240231324356194	4.15745251036256e-05	0	7.61971600951879e-06	6.77194706150595e-06	0	1.16071353450022e-05	0	8.5288923581246e-06	0.00010289660553358	1.0261207121191e-05
Cupriavidus_metallidurans	2.35006137199365e-05	0	0	7.67328233606887e-05	7.74983975794879e-05	0	0	0	0	0	0	0	0	0	0	0.000253904104856052	0	3.79054502687852e-05	0	0	0	0	0	0	7.12758170242004e-05	0	0	0	0	0	5.3763477231536e-05	0	0	0	0	0	0	2.23956159064486e-05	0	0
Listeria_innocua	5.01076427682351e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.23958977636041e-05	0	0	0	4.36025333102867e-05	0	0	0	0	0	0	9.81130558432656e-05	0	0	0	0	0	0	1.99821156987548e-05	0	9.76572823764831e-05
Mycoplasma_penetrans	0	2.51212190343963e-05	0	0	0	0	0	0	0	0	0	0	3.47051513199927e-05	0	0	0	0	0	0	0	0	0.000116210693890185	0	7.06439705012195e-05	0	0	0	0	0	4.11661281216065e-05	0	0	2.35559314449317e-05	0	0	0	1.23501606159359e-05	0	5.30763215121745e-05	0
Pasteurella_multocida	0	0	0	0	2.63395994927708e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59875211223272e-05	0	0	0	0	0	0	0	0	0
Wolinella_succinogenes	0	0	3.0619600795591e-05	0	0	0	0	0	3.22931913646869e-05	0	0	0	0	0	0	0	4.33065408248406e-05	0	0	0	0	2.00886362458801e-05	1.75700688892289e-05	0	0	0	0	0	2.20149641959417e-05	0	0	0	0	0	6.43528507131298e-06	0	0	0	0	9.01910142815173e-06
Yersinia_pseudotuberculosis	0.0004850825377434	0.000202139065094261	0.00117474863448768	0.000147538251630582	0.000145096944061185	0.000761742779458575	0.00189864472641358	0.000479872966991893	0.000201905927023138	0.000214898120806216	9.78546012044515e-05	0.000594565296208195	0.000535479476792317	0.000864674407458007	0.00107748783228487	0.00108587509938167	8.5090367360091e-05	0.000196111062057238	0.000531514147611152	0.000204447938547029	0.000191732041790634	7.59157788129158e-05	0.000407432986259648	0.000407658248563448	0.000150411577153554	0.000424614876417809	0.000189204567916203	8.10242443060411e-05	0.000209427061041321	0.000398439345078569	0.000416296244159224	0.000325001795702473	0.000103276132366318	5.96301890312135e-05	7.97942097324028e-05	0.00022557478366386	9.83790776169573e-05	6.9152848662808e-05	0.000203031242600544	0.000138906196338674
Pediococcus_pentosaceus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.13616721464296e-05	0	0	0	0	0	0	0	0	0	0	1.84247615969865e-05	0	0	0	0	0	0	0	0	0	0	0	0
Pseudogulbenkiania_ferrooxidans	3.38801148091869e-05	0	2.78802465899849e-05	2.64458686367599e-05	0	0	0	7.48641437927808e-05	4.5954677455804e-05	2.64407349599177e-05	2.83876605596053e-05	0	0	7.6527194937447e-05	0	0	4.97428772889167e-05	0	0	2.13788572425069e-05	0	2.34451156617627e-05	0	3.94084337599605e-05	2.62807678362851e-05	0	3.50566695793474e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
Citrobacter_koseri	0.0327828575000892	0.0483734709980621	0.015526079500203	0.0453104969252174	0.0496058232425232	0.032736435670334	0.019992239087703	0.0307256576662429	0.0201742530199086	0.0162934859669869	0.0179688143317184	0.0425982847030102	0.0536553258088361	0.0193303264480649	0.00535163374831968	0.0201708116809133	0.0733977210339214	0.0320246750902098	0.00458278703189848	0.00889833224617894	0.0311874291622038	0.00937242804442789	0.0175117626433914	0.0217358364928514	0.0406705210986992	0.0207428689168225	0.0146042310200822	0.00597643734427707	0.0205545079572399	0.0387068582967992	0.00772219145432044	0.00358449216406989	0.00182872028776224	0.00506428546690489	0.00521001125557125	0.00404008078060433	0.00600211363280761	0.00426124531834504	0.00491540825558429	0.00812720747089017
Cronobacter_sakazakii	0.00496830199388533	0.00256212861508655	0.013612296204539	0.0112274872785028	0.0163373848363037	0.00812797692236538	0.0111274500633216	0.00412939400123963	0.00680388166843408	0.00371024962803578	0.00685082731479376	0.0136164051861455	0.00684699212333081	0.00128703005145613	0.00362973892923809	0.00532178550217025	0.0162977240239202	0.0230657269161377	0.00350278935222162	0.010686915648561	0.00308474894696326	0.0099905359406852	0.00301789516360472	0.00113596049181447	0.00260458991999249	0.00544407995901614	0.0036055261356319	0.0154833447872604	0.00976555372154029	0.00304764334082569	0.00373157844809565	0.00940489022041894	0.00209870208650124	0.00148525751021302	0.00396645952496539	0.00532701307893936	0.00645855973280293	0.00551007832165139	0.00642067065116975	0.00513101534060045
Chromohalobacter_salexigens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93119995712118e-05	0	0	0	0	0	0	0	0	0	0	0	1.57904659828177e-05	0	0	0	0	0	0	0	0
Photorhabdus_asymbiotica	3.36529086857939e-05	7.87868704056836e-05	2.74512318917363e-05	5.8795430385337e-05	2.85918353730448e-05	6.05926656229816e-05	0	3.71564285527921e-05	5.5711602765505e-05	3.80434996855713e-05	4.35375024652245e-05	8.20550869440007e-05	7.13135439979355e-05	4.22265414758674e-05	0.000111456799711689	3.06501335325464e-05	5.30317794299774e-05	5.44477381673143e-05	3.16768904307738e-05	5.58400254792498e-05	2.33193289331336e-05	2.89407262149076e-05	3.1388616929828e-05	3.29325701550487e-05	5.93155971254243e-05	7.13560473356433e-05	3.64122026034679e-05	3.75044771592159e-05	2.39589479264068e-05	3.62856018644319e-05	2.68817515194613e-05	2.45061595050044e-05	8.01276173989504e-06	1.20383479041834e-05	8.9155737679558e-06	0	1.46138976860183e-05	9.87718382654341e-06	3.5959312449433e-05	2.04622770158769e-05
Bacteroides_fragilis	6.30252825508783e-05	0.000338148847759039	0.000201970743201725	0.000234747185816725	0.000109933962301877	0.000141601831179962	0.00038672158071741	0.000205262900080691	0.000253000121176711	0.00014618752917619	0.000207856775748431	0.000179498486253364	0.00157434911861091	0.000181598325558451	0.000506050471324895	0.000189079868892514	0.000316993927175692	0.00245297610363431	0.000301043000327491	0.00130970153113212	0.000169006070946215	0.000226580752528973	0.00013286689096356	0.000573557758063814	0.00015929763824201	0.00102043578419593	0.000242150971561337	0.000165560829021164	0.000144872447521506	0.00015588061405627	0.000142091712207093	0.000651472510289194	7.68180876847548e-05	0.000239268883828747	0.000143517189304564	0.000267043216392114	0.000496653901586427	6.31356202957033e-05	9.89444645709202e-05	3.84202183038946e-05
Polaromonas_sp._JS666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22349414162395e-05	0	0	0	0	0	0	3.72155177335817e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shigella_sonnei	0.00460660352454417	0.00730326933841443	0.00314165760319642	0.00360861872653267	0.00121903761847718	0.00770061126745193	0.00404265805507333	0.0285024093691183	0.00545033303992963	0.00184384902119495	0.0138486724040887	0.0038328895823833	0.00442288362364393	0.00491774267295955	0.00309072558155083	0.00178744815356667	0.00521895058671705	0.00560905308274831	0.00925105735216021	0.00155223806466955	0.00136367454933693	0.0165829714808666	0.00150337046082072	0.00206335784068801	0.00193618611791962	0.00186723184108209	0.0014933559141275	0.000233010296791744	0.00191694359266336	0.00209740795529456	0.00204039926828257	0.00122768131869741	0.000508945474561004	0.000567672260048646	0.000852519818709381	0.000762074726891129	0.00095329635325146	0.00079460327818417	0.00528849380354814	0.00120101405905799
Campylobacter_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42881575059913e-05	0	0	2.50281187971762e-05	0	0	2.26425580026835e-05	0	2.03363564603483e-05	0	0	0	0	0	9.19207511290857e-06	0	0	0	1.60820052474214e-05	0	0	1.02336138521358e-05
Robiginitalea_biformata	0	0	0	4.5148087167512e-05	0	0	0	0	5.9526345926354e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maribacter_sp._HTCC2170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43845177741519e-05	0	0	0	0	0	0	0	0	1.03093689818376e-05	0	0	0	0	0	0	0
Congregibacter_litoralis	0	0	0	0	0	0	7.02666832510054e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.83184922427339e-06	0	0	0	0	0	0	0
Lactobacillus_sakei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16678802037433e-06	0	0	0	0	0	0
Xanthomonas_campestris	0	0	0	4.7088831905164e-05	0	3.5534558953277e-05	0	0	0	0	2.91306061748138e-05	2.52362924361167e-05	0	0	0	0	0	0	0	0	0	3.96983029010429e-05	0	0	8.21666649343754e-05	7.68354533231695e-05	3.60153152509924e-05	7.03469070969804e-05	2.75021859988668e-05	0	0	1.73231494370397e-05	0	8.36564219527193e-06	0	0	0	0	4.20028269607706e-05	1.09593405244968e-05
Rhodopseudomonas_palustris	0	0	0	0	2.52111188616128e-05	0	0	0	0	0	0	3.77137290307615e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8347353322135e-05	0	0	7.20241759980827e-06	0	0	0	0	0	0	0
Xanthomonas_euvesicatoria	4.05278579868125e-05	0	0	4.4566367713608e-05	0	0	0	0	0	0	0	8.50364913204489e-05	0	0	0	5.14335199612845e-05	0	0.000135904933850718	8.01019268943198e-05	0	0	0	0	0	0	0	0	0	0	0	4.01047155302978e-05	0	0	6.08530738538018e-06	2.03836962710451e-05	0	0	0	0	0
Streptococcus_thermophilus	0.0063384440570994	0.000883761528700598	0.009054219099888	0.000963791725041751	0.000860742448711503	0.0014081840313504	0.000941077364747775	0.00154164020847016	0.0102312274161404	0.00395498165183089	0.000787800791932753	0.00125097903060015	0.00180136679128825	0.00174493395181267	0.00155082153841863	0.0015770177199203	0.00104162496104405	0.000885123820498439	0.00288616681627502	0.00759005803330282	0.012980158044959	0.025837525872109	0.0255606976174183	0.00958438533410852	0.00221195961608267	0.00520462565909725	0.000788975678576046	0.00120196073952986	0.00193367885487053	0.000846288380706379	0.000776464546290406	0.00523160713118865	0.00141394486938406	0.00122097776666249	0.000314192520903064	0.000392294845515916	0.000578377340775465	9.30668815086359e-05	0.000353054843138089	0.000598087516200516
Azotobacter_vinelandii	0	6.80325841008097e-05	4.2842108349759e-05	0	0.000167735270778969	0	0	0.000273218594145829	0	0	0.000223557426339696	0	0	0	5.22970573572885e-05	4.33862255514968e-05	6.04760388173591e-05	4.75524041255454e-05	5.87483254553593e-05	2.41727904267849e-05	4.69369625038167e-05	0.000169189784225502	2.11224999234005e-05	2.68162057203384e-05	0.000190925625844904	0	0	3.19925466960901e-05	4.73512034973176e-05	0	0	0	6.62670869269454e-06	4.88778047437513e-05	8.1620365604055e-06	1.6420670081907e-05	0	0	1.91129702719475e-05	1.47733534389292e-05
Lactobacillus_fermentum	2.25529268914628e-05	4.98792078949793e-05	7.40683042902131e-05	5.40550612535198e-05	8.23807469032518e-05	0.000221424771322637	8.04223969215069e-05	0.000250757058339099	4.89203340444676e-05	4.00115028574293e-05	8.27807915505327e-05	4.83598718160674e-05	0	4.73046782422544e-05	4.15901207820361e-05	7.16856738519468e-05	8.44956512176353e-05	4.92626177391663e-05	0.000207355710896271	4.85659405686517e-05	0.000352454137161608	0.000162971496102342	4.17830206027752e-05	3.41376236742246e-05	3.87925461108377e-05	4.09082373866531e-05	3.60415709760561e-05	0.000336722432863791	6.16238517987077e-05	5.373487263768e-05	4.55507384033463e-05	4.74738191563586e-05	9.6210436923738e-06	0	1.13844148482964e-05	1.63909373412146e-05	2.45488424194549e-05	2.67992007480457e-05	0	9.90069284547255e-06
Bacillus_thuringiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21217669823282e-05	2.13927423642469e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_capricolum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5483489097212e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ralstonia_solanacearum	0	0	0	0	0	0	0	0	0	0	0	0	0	3.24998920727473e-05	0	3.96580503896134e-05	0	5.83222815605668e-05	0	0	8.64216511942953e-05	0	0	0	0	0	0	0	0.000107145899997399	2.53758323428951e-05	0	0	0	6.34165955894779e-06	0	0	0	0	0	0
Sodalis_glossinidius	5.11274887670852e-05	4.51029838609153e-05	0.000114361043096826	0.000409355744372266	0.000485143105934381	0.000147510416858646	7.39703550886763e-05	0.000159292358097303	4.90881136952618e-05	2.47808767095568e-05	0.000122641035102232	0.00011490189698238	0.000164045493483422	0.000140195887610042	0.000210090520021703	9.72179219762685e-05	0.000329313831902065	0.00026547340557227	0.000137224665044718	4.67129533352297e-05	0.000314854208956913	5.72775266707842e-05	3.80769747309799e-05	0.000111732843732091	0.000113175858946281	5.51485844750853e-05	0.000301288196945558	9.46688476599752e-05	0.000126027264679052	9.10582642523011e-05	0.000183903212837082	0.00015313696083694	5.47887042465931e-05	9.86742216982301e-05	2.15119385918265e-05	0.000103844085175452	1.78593915291371e-05	9.4101217861043e-05	0.000147961454378744	4.0277691860729e-05
Shigella_boydii	0.00220280161851974	0.00104936298188344	0.0260544221602326	0.00265294118037677	0.00190805093443386	0.00329181476969395	0.00177335971389552	0.0022505317485076	0.00249675048166376	0.000628927336470039	0.00236138248883986	0.00512176883879608	0.00145470041266397	0.000641690541868739	0.00517842416255388	0.00656425138863426	0.0020972894516214	0.00888176450119499	0.00310605359202593	0.00125730748892663	0.00185759401222878	0.00250373856287579	0.00186076694238603	0.00434836077685495	0.0204558982089637	0.0017027613832093	0.00283705336544416	0.000682297844276315	0.00252467271852772	0.00526281692401037	0.0012660061713548	0.00101589274177185	0.000213104658340038	0.00101845029014793	0.000567094056707265	0.000366308705189284	0.00118391268731133	0.000309361616500098	0.00130003749859202	0.000801838915746003
Leuconostoc_citreum	0.00010867749043308	7.08526878022846e-05	0.000162153388454773	0.000130698420462337	0.000102508602053993	0.00050889469965606	0.000130721466881382	7.76014289648784e-05	0.000126863163446693	0.000196273176348642	4.81179485358883e-05	0.000711261991161137	0.000254504263353144	0.000436576092737917	0.00191076400453613	9.04481816228133e-05	0.000137678823395682	0.000113189343100602	9.79292527366027e-05	0.000370832451477039	9.7143207548532e-05	5.81811402500222e-05	0.000101819810130485	0.000113704681338499	0.00012230481799472	0.000219377847004192	9.03814961964788e-05	0.000152293729176562	0.00124175923420795	0.00107391730402944	6.2995489089704e-05	9.97442088980916e-05	4.57882629762391e-05	2.7414636322266e-05	1.45400789467519e-05	3.36555951213124e-05	0	1.50137106232142e-05	5.11887805363293e-05	1.99192976636652e-05
Akkermansia_muciniphila	0.00925879180849515	0.0120027429119122	0.0141996066405062	0.0115555487776267	0.0171384446092788	0.0259447593997384	0.00834621251436213	0.013634059166818	0.00286255364217772	0.0504494794646837	0.0229006881831284	0.0195730191257311	0.0364763805479578	0.0124843927563355	0.025514591085956	0.0186006970418578	0.0228793461380243	0.0280522683221999	0.0106298979461649	0.0112930121406023	0.0117187268815466	0.0115126799177372	0.0130679876145001	0.0101889569271301	0.0101136884746021	0.0112394694641558	0.0606237655435535	0.0140199832052395	0.0269093828393332	0.0185952759498069	0.0156195973770275	0.220301631960586	0.00727185645769896	0.00706694285299265	0.0139879047113252	0.00783392927661481	0.00682443800140238	0.00716487004675231	0.0178449220112487	0.12575288281631
Yersinia_intermedia	0.000112906761046111	0.000241557009017333	0.000849727413286827	0.000570198886641837	0.00042217764673879	6.09770847609272e-05	0.000259601387374268	0.000521622162731987	0.000219241314010012	0.000185308481039132	0.0011843898794746	0.00108359274765464	0.000369614440087912	0.000231925321485092	0.000160886275470164	0.000464459763187443	0.000232480802838878	0.000270751144194361	0.000281185555433071	0.000393070836050454	0.00012217047776563	7.12031504680948e-05	0.00025694407338431	0.000169713698560527	0.000146632129996066	0.000216083305376559	0.000747819108099844	5.25343913512564e-05	0.000324069993176802	0.000422119274168285	0.000112014367835499	5.32572505975054e-05	0.000181149336964889	0.000163172819707925	0.000103294433097281	4.07687055136145e-05	9.38303397444415e-05	6.34694761302615e-05	0.000119082307138859	4.73642835212924e-05
Yersinia_frederiksenii	0.000123854920442158	5.83884020315644e-05	7.09743796838854e-05	0.000278818752381249	0.000223534744431505	0.000136980545614368	0.000105516847204668	0.000202890292067011	0.000107838904324533	0.000171497522463951	0.000104233003847366	0.000267957332353498	0.000198557951919125	0.000171710916796454	4.38297565193968e-05	9.1171494139632e-05	0.000269265053109304	0.00028613223351683	0.000176506934132919	6.31452009193862e-05	8.09260832421621e-05	0.000233377965324663	3.84141076809778e-05	0.000268565551707582	0.000102192970505409	0	5.83110095623677e-05	2.49145215798625e-05	5.77478924299261e-05	0.000202338059148078	5.22592574429018e-05	6.60356771388658e-05	4.59524854604194e-05	6.40045859669055e-06	4.11071374552694e-05	2.55824557864693e-05	3.61290100611077e-05	2.43397271760855e-05	1.11519906841862e-05	3.9449415082177e-05
Yersinia_mollaretii	0.000848235613336877	0.000719723985172239	0.00088791551561283	0.000564911016671094	0.000448929216124609	0.00088684558268353	0.00148866299593429	0.00178640052343016	0.00113502336269418	0.000855476786240632	0.000597925201963007	0.00128464434921869	0.00125329727321342	0.000774887801993098	0.000472876127424349	0.000252768800215834	0.000541111154996002	0.00216075675198948	0.00156585171883897	0.000129981589490911	0.000258682695439024	0.000991587302867854	0.000478537305603557	0.000854114108770263	0.000299027680286905	0.00106472947914053	0.000447556158837921	0.000189635778860158	5.26631295856807e-05	0.000191982983840337	0.000257307768927726	0.000253696361882852	0.000165096712962056	0.000229353150486659	0.000106422186942223	8.16883590994134e-05	0.000127830622602157	0.000105985431890358	0.000452672245903657	9.61328025381117e-05
Yersinia_bercovieri	0.000145409348575983	0.000163427985235667	0.00016018581562741	0.00016249034065462	0.000184041042670927	0.000422947543678478	0.00030560916637174	0.000482950443670486	0.000609538406511038	0.000211647600786415	0.000285501125775839	0.000138260457634649	9.65767293136763e-05	7.35709015455978e-05	9.08106172711156e-05	0.00037541653108639	0.000347883738310622	0.000485584919824745	0.000174744171943542	0.000153738722072934	0.000100648474642204	0.000106380593249984	0	9.18010025873254e-05	0.000173731260001984	0.000210193152252478	0.00020187045816997	9.41228970344132e-05	0.000106053087018865	0.000261802236177824	8.51398262448513e-05	0.000107211929771319	2.13382823906786e-05	8.40347166314343e-05	5.08847042654539e-05	4.43375638835198e-05	0.000158401329503414	9.13928949185999e-05	0.000148632452655508	4.27313966917084e-05
Marinobacter_hydrocarbonoclasticus	5.83337194701579e-05	5.59436459588528e-05	3.64921775363129e-05	2.78457267676122e-05	2.81725646265857e-05	4.98361555410576e-05	4.40067996970849e-05	3.71085412164271e-05	0.000112850437023978	3.12258759564316e-05	7.1813242090804e-05	3.92544819173023e-05	0	3.64355914557131e-05	5.20320081248587e-05	4.44388262706178e-05	5.19924242201874e-05	0	0	5.33176435940811e-05	3.17196203289872e-05	3.82718511836556e-05	0	5.41840141649858e-05	3.95767180529566e-05	3.10246726752859e-05	2.98548478073557e-05	3.25099811638988e-05	4.25623442291001e-05	4.80634260116064e-05	1.88365475222714e-05	4.13771726136841e-05	1.60440341110445e-05	9.17501985326034e-06	2.89190361268888e-05	0	1.83472744512598e-05	1.21690435012192e-05	1.8413243999407e-05	2.03330501305444e-05
Xanthomonas_oryzae	0	2.75564022050279e-05	0	0	0	0	0	0.000102767934033511	4.08513298652184e-05	0	3.18426931890105e-05	0	0	0	0	0	0	5.2042371416078e-05	0	0	0	0	0	0	0.000120563793609898	0	0	0	0	4.76886689296414e-05	0	0	0	0	2.14417543670466e-05	0	1.07663967939764e-05	8.65976140468837e-06	0	1.00374794672971e-05
Bordetella_avium	0.000396978764815634	0.000448769168990774	0.000431182498412519	0.000414369933670146	0.000410552284232965	0.000396021216929604	0.0302358041562277	0.000418803567093775	0.000414732490747897	0.000411010560578492	0.000438101961759464	0.000438858167104768	0.000411408577394092	0.000369651892283112	0.00828210108020586	0.00158766844019716	0.000463191848343804	0.000417506956895987	0.000464187608870365	0.000472984469433808	0.000515600405186176	0.000484636495065648	0.0154978733224607	0.000727324719343765	0.000495246950938568	8.65014459357524e-05	5.05392781716625e-05	3.30529859721008e-05	7.17190221419957e-05	7.84938359424979e-05	4.63173115040041e-05	3.74565647966784e-05	1.84134798343964e-05	0.000359253546926796	1.93173146149652e-05	1.87939862120489e-05	3.80045729474923e-05	1.86518720011436e-05	3.52626803165644e-05	3.11990873896936e-05
Lawsonia_intracellularis	3.19424858599434e-05	3.51113692640238e-05	0	2.83688655699453e-05	3.78228656806638e-05	2.94615544012603e-05	0	7.90997149968697e-05	3.21813501711341e-05	2.43103243147302e-05	0.000213564990389681	4.74466558670515e-05	3.21701904785368e-05	8.0672662814824e-05	6.23942580798337e-05	3.5818137817603e-05	5.9390542682825e-05	0	0	2.18311543829342e-05	6.03698329073513e-05	0	0	8.90386845000853e-05	7.68319501989612e-05	0	0	0	0	0	0	0	2.22320229595863e-05	0	1.08150184817658e-05	1.5823999056386e-05	1.03624168564902e-05	9.24344308466295e-06	0	2.35749944629855e-05
Polaromonas_naphthalenivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67197410967186e-05	0	0	0	0	0	0	3.00444462436691e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Sulcia_muelleri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.92626005829487e-05	2.77962066531729e-05	2.73316005891847e-05	0	0	0	0	0	0	0	2.68545474303106e-05	0	0	0	0	0	0	0	0	0	0	0
Kocuria_rhizophila	0	0	0	2.78319117551596e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.52761776335836e-05	0	0	0	0	0	0	0	0	1.38017301847219e-05	0	0	0
